question_id,question,chunk_id,title,primary_category,abstract_preview,relevance
20,How does Monte Carlo simulation price exotic options?,2505.17033v1_c0,Boosting Binomial Exotic Option Pricing with Tensor Networks,q-fin.CP,"Title: Boosting Binomial Exotic Option Pricing with Tensor Networks  Abstract: Pricing of exotic financial derivatives, such as Asian and multi-asset American basket options, poses significant challenges for standard numerical methods such as binomial trees or Monte Carlo methods. While the former o",1
20,How does Monte Carlo simulation price exotic options?,2506.09760v4_c0,The additive Bachelier model with an application to the oil option market in the Covid period,q-fin.MF,"Title: The additive Bachelier model with an application to the oil option market in the Covid period  Abstract: In April 2020, the Chicago Mercantile Exchange temporarily switched the pricing formula for West Texas Intermediate oil market options from the Black model to the Bachelier model. In this ",0
20,How does Monte Carlo simulation price exotic options?,2506.18210v3_c0,American options valuation in time-dependent jump-diffusion models via integral equations and characteristic functions,q-fin.PR,"Title: American options valuation in time-dependent jump-diffusion models via integral equations and characteristic functions  Abstract: Despite significant advancements in machine learning for derivative pricing, the efficient and accurate valuation of American options remains a persistent challeng",0
20,How does Monte Carlo simulation price exotic options?,2507.08915v1_c0,"Quantifying Crypto Portfolio Risk: A Simulation-Based Framework Integrating Volatility, Hedging, Contagion, and Monte Carlo Modeling",q-fin.RM,"Title: Quantifying Crypto Portfolio Risk: A Simulation-Based Framework Integrating Volatility, Hedging, Contagion, and Monte Carlo Modeling  Abstract: Extreme volatility, nonlinear dependencies, and systemic fragility are characteristics of cryptocurrency markets. The assumptions of normality and ce",0
20,How does Monte Carlo simulation price exotic options?,2509.13374v1_c0,Valuation of Exotic Options and Counterparty Games Based on Conditional Diffusion,q-fin.PR,"Title: Valuation of Exotic Options and Counterparty Games Based on Conditional Diffusion  Abstract: This paper addresses the challenges of pricing exotic options and structured products, which traditional models often fail to handle due to their inability to capture real-world market phenomena like ",1
20,How does Monte Carlo simulation price exotic options?,2510.18995v1_c0,Optimized Multi-Level Monte Carlo Parametrization and Antithetic Sampling for Nested Simulations,q-fin.CP,Title: Optimized Multi-Level Monte Carlo Parametrization and Antithetic Sampling for Nested Simulations  Abstract: Estimating risk measures such as large loss probabilities and Value-at-Risk is fundamental in financial risk management and often relies on computationally intensive nested Monte Carlo ,1
20,How does Monte Carlo simulation price exotic options?,2510.23461v3_c0,Adaptive Multilevel Splitting: First Application to Rare-Event Derivative Pricing,q-fin.CP,Title: Adaptive Multilevel Splitting: First Application to Rare-Event Derivative Pricing  Abstract: This work investigates the computational burden of pricing binary options in rare event regimes and introduces an adaptation of the adaptive multilevel splitting (AMS) method for financial derivatives,1
20,How does Monte Carlo simulation price exotic options?,2511.09061v2_c0,Generative Pricing of Basket Options via Signature-Conditioned Mixture Density Networks,q-fin.PR,Title: Generative Pricing of Basket Options via Signature-Conditioned Mixture Density Networks  Abstract: We present a generative framework for pricing European-style basket options by learning the conditional terminal distribution of the log arithmetic-weighted basket return. A Mixture Density Netw,0
20,How does Monte Carlo simulation price exotic options?,2512.15718v1_c0,A High-Level Framework for Practically Model-Independent Pricing,q-fin.CP,"Title: A High-Level Framework for Practically Model-Independent Pricing  Abstract: We present a high-level framework that explains why, in practice, different pricing models calibrated to the same vanilla surface tend to produce similar valuations for exotic derivatives. Our approach acts as an over",1
20,How does Monte Carlo simulation price exotic options?,2601.00815v1_c0,Almost-Exact Simulation Scheme for Heston-type Models: Bermudan and American Option Pricing,q-fin.PR,"Title: Almost-Exact Simulation Scheme for Heston-type Models: Bermudan and American Option Pricing  Abstract: Recently, an Almost-Exact Simulation (AES) scheme was introduced for the Heston stochastic volatility model and tested for European option pricing. This paper extends this scheme for pricing",1
20,How does Monte Carlo simulation price exotic options?,2601.04049v1_c0,Quantum computing for multidimensional option pricing: End-to-end pipeline,q-fin.CP,Title: Quantum computing for multidimensional option pricing: End-to-end pipeline  Abstract: This work introduces an end-to-end framework for multi-asset option pricing that combines market-consistent risk-neutral density recovery with quantum-accelerated numerical integration. We first calibrate ar,0
20,How does Monte Carlo simulation price exotic options?,2602.14354v1_c0,Application of Quasi Monte Carlo and Global Sensitivity Analysis to Option Pricing and Greeks,q-fin.CP,Title: Application of Quasi Monte Carlo and Global Sensitivity Analysis to Option Pricing and Greeks  Abstract: Quasi Monte Carlo (QMC) and Global Sensitivity Analysis (GSA) techniques are applied for pricing and hedging representative financial instruments of increasing complexity. We compare stand,1
20,How does Monte Carlo simulation price exotic options?,2603.12375v1_c0,Feynman-Kac Derivatives Pricing on the Full Forward Curve,q-fin.CP,"Title: Feynman-Kac Derivatives Pricing on the Full Forward Curve  Abstract: This paper introduces a no-arbitrage, Monte Carlo-free approach to pricing path-dependent interest rate derivatives. The Heath-Jarrow-Morton model gives arbitrage-free contingent claims prices but is infinite-dimensional, ma",0
20,How does Monte Carlo simulation price exotic options?,2605.02085v1_c0,Fast Monte-Carlo,econ.EM,Title: Fast Monte-Carlo  Abstract: This paper proposes an eigenvalue-based small-sample approximation of the celebrated Markov Chain Monte Carlo that delivers an invariant steady-state distribution that is consistent with traditional Monte Carlo methods. The proposed eigenvalue-based methodology red,1
21,What are quasi-Monte Carlo methods and when do they outperform standard Monte Carlo?,2504.11576v1_c0,Effective dimensionality reduction for Greeks computation using Randomized QMC,q-fin.CP,Title: Effective dimensionality reduction for Greeks computation using Randomized QMC  Abstract: Global sensitivity analysis is employed to evaluate the effective dimension reduction achieved through Chebyshev interpolation and the conditional pathwise method for Greek estimation of discretely monit,1
21,What are quasi-Monte Carlo methods and when do they outperform standard Monte Carlo?,2504.14343v1_c0,Numerical analysis of a particle system for the calibrated Heston-type local stochastic volatility model,q-fin.CP,Title: Numerical analysis of a particle system for the calibrated Heston-type local stochastic volatility model  Abstract: We analyse a Monte Carlo particle method for the simulation of the calibrated Heston-type local stochastic volatility (H-LSV) model. The common application of a kernel estimator,0
21,What are quasi-Monte Carlo methods and when do they outperform standard Monte Carlo?,2508.03790v2_c0,Asymptotic universal moment matching properties of normal distributions,math.ST,"Title: Asymptotic universal moment matching properties of normal distributions  Abstract: Moment matching is an easy-to-implement and usually effective method to reduce variance of Monte Carlo simulation estimates. On the other hand, there is no guarantee that moment matching will always reduce simu",0
